Country Code,Topic,Indicator Name,Needed,Indicator Code,Important,Indicator ID,Combined Feature,Transfered,Note,Short definition,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MLT,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1,SL.TLF.CACT.NE.ZS,1,1186,0,0,"use one from 1118, 1119,1186, 11887",0,49.68270111,50.32759857,50.36750031,50.32170105,49.03440094,49.07279968,49.1094017,49.85279846,50.04550171,50.22710037,50.77119827,51.43519974,52.57379913,54.11989975,55.26810074,55.74129868,56.73020172,57.90159988,60.07529831,
MLT,Environment: Land use,Land area (sq. km),1,AG.LND.TOTL.K2,1,20,0,0,0,0,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,
MLT,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,78.34878049,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.45365854,,
MLT,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",1,SE.ADT.LITR.FE.ZS,1,760,0,0,0,0,,,,,,93.50425,,,,,,94.79004,,,,,,,95.98872,
MLT,Education: Outcomes,"Literacy rate, adult male (% of males ages 15 and above)",1,SE.ADT.LITR.MA.ZS,1,761,0,0,0,0,,,,,,91.18658,,,,,,91.79265,,,,,,,93.00997,
MLT,Private Sector & Trade: Exports,Merchandise exports by the reporting economy (current US$),1,TX.VAL.MRCH.WL.CD,1,1413,0,0,0,"Merchandise exports by the reporting economy are the total merchandise exports by the reporting economy to the rest of the world, as reported in the IMF's Direction of trade database. Data are in current U.S. dollars.",2440383897,1822409100,2024196780,2255895969,2516748424,2393037453,2802364060,3442673286,3472203627,2867589318,3580828364,4373443380,4255425026,3652402592,2928961750,2607105543,3185886425,2858395050,3011887023,
MLT,Private Sector & Trade: Exports,Merchandise exports to high-income economies (% of total merchandise exports),1,TX.VAL.MRCH.HI.ZS,1,1404,0,0,0,Merchandise exports to high-income economies are the sum of merchandise exports from the reporting economy to high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise exports by the economy.,90.69872993,94.93479269,93.40662808,93.56950626,90.9626722,87.79360433,88.73275002,80.4605099,75.71644671,69.35910228,69.61932267,67.93188847,67.11129978,74.81617878,77.65444523,75.20176309,85.55912636,80.55369341,79.766794,
MLT,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,,,,,,,,,,,,,,,,,,,,
MLT,Private Sector & Trade: Imports,Merchandise imports from high-income economies (% of total merchandise imports),1,TM.VAL.MRCH.HI.ZS,1,1375,0,0,0,Merchandise imports from high-income economies are the sum of merchandise imports by the reporting economy from high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise imports by the economy.,93.13229634,91.61895903,89.87491478,89.01260387,89.56480871,91.94897305,90.70298011,90.95714436,90.44968603,90.23639979,88.40459222,84.70492986,88.29710176,84.5122536,84.18293472,82.18015938,73.9295211,78.44684715,83.55191384,
MLT,Private Sector & Trade: Total merchandise trade,Merchandise trade (% of GDP),1,TG.VAL.TOTL.GD.ZS,1,1339,0,0,0,0,136.2224305,100.4877651,99.66240395,100.410814,101.5705621,95.07648626,105.1187557,104.5363925,97.81501297,86.00874792,98.84364573,112.2920979,117.7866345,96.3024824,86.04239983,80.65851317,83.46361068,65.19863795,64.14298578,
MLT,Infrastructure: Communications,Mobile cellular subscriptions (per 100 people),1,IT.CEL.SETS.P2,1,508,0,0,0,0,29.07289563,60.40855049,69.43729654,72.34264417,75.98164924,80.06365948,85.3426296,90.35875759,94.17447514,102.5588504,109.9760291,124.9055574,126.1774879,130.6231829,126.9718292,120.8972712,134.252242,138.093955,140.2039395,
MLT,Social Protection & Labor: Migration,Net migration,1,SM.POP.NETM,1,1223,0,0,0,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens, for the five-year period.",,,5611,,,,,5737,,,,,15505,,,,,4501,,
MLT,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Net primary income (Net income from abroad) (current US$),1,NY.GSR.NFCY.CD,1,713,0,2,0,0,-91490103.86,39336163.31,23699039.7,-29139069.08,-14030019.93,-203916303.9,-244287667.8,-247658773.6,-226077779.4,-581654070.6,-458741217,-308599355.9,-374010421.5,-444293736.6,-438151077.5,-567971032.3,-956116779.9,-1043264885,-1144214672,
MLT,Health: Health systems,"Number of surgical procedures (per 100,000 population)",1,SH.SGR.PROC.P5,1,984,"sum(984,971,970,968,968",0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Health: Health systems,"Nurses and midwives (per 1,000 people)",1,SH.MED.NUMW.P3,1,969,0,0,0,0,,,,,,,5.98,6.272,,6.631,7.1858,7.4474,7.4596,7.8639,8.9145,8.95,,,,
MLT,Health: Disease prevention,People with basic handwashing facilities including soap and water (% of population),1,SH.STA.HYGN.ZS,1,1000,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Health: Health systems,"Physicians (per 1,000 people)",1,SH.MED.PHYS.ZS,1,970,0,0,0,0,2.654,2.926,,3.183,,,3.88,3.351,,3.073,3.0738,3.1525,3.2818,3.4641,3.6795,3.826,,,,
MLT,Health: Population: Structure,Population ages 0-14 (% of total population),1,SP.POP.0014.TO.ZS,1,1259,0,0,use either male or female,0,19.85443737,19.45635938,18.99638341,18.48405549,17.95381029,17.43345533,16.85707113,16.32111648,15.83453605,15.39003577,14.99132173,14.7897844,14.5859856,14.41226232,14.29438141,14.22782136,14.20784825,14.22980228,14.27690052,
MLT,Health: Population: Structure,Population ages 15-64 (% of total population),1,SP.POP.1564.TO.ZS,1,1271,0,0,use either male or female,0,67.74174701,67.93590158,68.16170828,68.40809362,68.65276292,68.8735781,69.18302455,69.43744299,69.56880615,69.53216118,69.31705986,68.99074486,68.57226849,68.06554484,67.51650988,66.98096453,66.41297693,65.88290903,65.37377518,
MLT,Health: Population: Structure,Population ages 65 and above (% of total population),1,SP.POP.65UP.TO.ZS,1,1297,0,0,use either male or female,0,12.40381562,12.60773904,12.84190832,13.10785089,13.39342679,13.69296657,13.95990431,14.24144052,14.5966578,15.07780305,15.69161841,16.21947074,16.84174591,17.52219284,18.18910871,18.79121411,19.37917482,19.88728869,20.3493243,
MLT,Environment: Density & urbanization,Population density (people per sq. km of land area),1,EN.POP.DNST,1,268,0,0,0,0,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1331.146875,1357.99375,1390.790625,1422.9875,1462.496875,1511.03125,
MLT,Environment: Density & urbanization,Population in the largest city (% of urban population),1,EN.URB.LCTY.UR.ZS,1,274,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Environment: Density & urbanization,Population in urban agglomerations of more than 1 million (% of total population),1,EN.URB.MCTY.TL.ZS,1,276,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Environment: Density & urbanization,Population living in slums (% of urban population),1,EN.POP.SLUM.UR.ZS,1,272,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Health: Population: Structure,"Population, total",1,SP.POP.TOTL,1,1311,0,0,0,0,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053,455356,467999,483530,
MLT,Poverty: Poverty rates,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),1,SI.POV.LMIC,1,1078,0,0,0,"Poverty headcount ratio at $3.20 a day is the percentage of the population living on less than $3.20 a day at 2011 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",,,,,,,0.6,0.6,0.2,0.5,0.3,0.4,0.3,0,0,0.1,0.2,0.2,,
MLT,Health: Risk factors,"Prevalence of HIV, total (% of population ages 15-49)",1,SH.DYN.AIDS.ZS,1,940,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Environment: Density & urbanization,Rural population (% of total population),1,SP.RUR.TOTL.ZS,1,1324,0,0,0,0,7.632,7.359,7.095,6.84,6.593,6.355,6.216,6.143,6.071,5.999,5.928,5.859,5.789,5.721,5.653,5.586,5.52,5.454,5.388,
MLT,Health: Risk factors,"Smoking prevalence, total (ages 15+)",1,SH.PRV.SMOK,1,979,0,0,0,0,35.3,,,,,31.7,,,,,28.7,28.1,27.7,27,26.5,26,25.5,,,
MLT,Health: Health systems,"Specialist surgical workforce (per 100,000 population)",1,SH.MED.SAOP.P5,1,971,0,0,0,0,,,,,,,,,,,,,,,85.71,84.85,,113.46,,
MLT,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),1,GC.TAX.TOTL.GD.ZS,1,365,0,0,0,0,45.91492891,48.53345988,51.21400714,53.98873167,55.34448959,59.01567007,60.21603875,62.85861149,26.13144713,26.52748184,26.13967725,26.15792725,26.39566475,26.74491876,26.73500504,25.19211815,25.70364143,26.45832496,,
MLT,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves (% of total external debt),1,FI.RES.TOTL.DT.ZS,1,303,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MLT,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves in months of imports,1,FI.RES.TOTL.MO,1,304,0,0,0,0,3.52956789,4.839892548,6.151698909,6.473739865,4.18837681,3.049878552,2.492121267,2.102404121,0.157686181,0.268356577,0.284150163,0.210355656,0.30024419,0.244716407,0.250617408,0.251472023,0.291680489,0.347145097,0.398976772,
MLT,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),1,BG.GSR.NFSV.GD.ZS,1,30,0,2,0,0,43.53234238,43.98722032,44.01993817,43.27838987,104.918744,116.0091523,138.9033732,150.4044404,197.5813326,214.335466,211.4864412,217.6422296,221.1400727,218.3177414,210.1715771,221.5810914,220.9963053,214.0735307,207.1010441,
MLT,Health: Disease prevention,"Tuberculosis case detection rate (%, all forms)",1,SH.TBS.DTEC.ZS,1,1035,0,0,0,0,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,92,
MLT,Health: Disease prevention,Tuberculosis treatment success rate (% of new cases),1,SH.TBS.CURE.ZS,1,1034,0,0,0,0,100,100,60,100,89,96,100,78,74,76,65,69,24,76,,,,,,
MLT,Health: Universal Health Coverage,UHC service coverage index,1,SH.UHC.SRVS.CV.XD,1,1049,0,0,0,UHC service coverage index,,,,,,,,,,,,,,,,81,,82,,
MLT,Environment: Land use,Urban land area (sq. km),1,AG.LND.TOTL.UR.K2,1,22,22/20,0,0,0,293.3409119,,,,,,,,,,293.3409119,,,,,,,,,
MHL,Environment: Energy production & use,Access to electricity (% of population),1,EG.ELC.ACCS.ZS,1,199,0,2,0,0,68.50639343,70.03825378,71.55583191,73.05420685,74.52844238,75.97669983,77.40946198,72.3,80.28279114,81.75048828,88.87589264,89.91960679,90.73603058,91.28314972,91.84507751,92.67192841,93.50395966,94.75500488,,
MHL,Health: Risk factors,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",1,SH.DTH.COMM.ZS,1,932,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Health: Disease prevention,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1,SH.MLR.TRET.ZS,1,974,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Health: Health systems,"Community health workers (per 1,000 people)",1,SH.MED.CMHW.P3,1,968,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Social Protection & Labor: Performance,Coverage of social safety net programs (% of population),1,per_sa_allsa.cov_pop_tot,1,741,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),1,IQ.CPA.MACR.XQ,1,482,0,0,0,0,,,,,,,,,,,,3,3,3,3,3,3,3,3,
MHL,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),1,IQ.CPA.PROT.XQ,1,486,0,0,0,0,,,,,,,,,,,,2.5,2,2,2,2,2,2,2,
MHL,Health: Health systems,Current health expenditure per capita (current US$),1,SH.XPD.CHEX.PC.CD,1,1052,0,0,0,0,535.2504074,472.1640189,456.8031941,463.3636887,545.3914045,696.9285563,758.1255617,661.2049025,637.1614577,611.1770069,607.4715689,627.6458072,657.2114578,703.6904893,650.0903248,768.340548,851.3429126,,,
MHL,Health: Risk factors,Diabetes prevalence (% of population ages 20 to 79),1,SH.STA.DIAB.ZS,1,996,0,0,0,0,,,,,,,,,,,9.1,,,,,,,,,30.5
MHL,Environment: Land use,Disaster risk reduction progress score (1-5 scale; 5=best),1,EN.CLC.DRSK.XQ,1,257,0,0,0,0,,,,,,,,,,,,1.75,,,,,,,,
MHL,Health: Health systems,Domestic general government health expenditure per capita (current US$),1,SH.XPD.GHED.PC.CD,1,1060,0,0,0,0,324.7855787,274.1282793,251.8531769,249.6608719,267.4334793,264.1225627,267.2593418,349.1833055,297.205274,293.3906537,257.9664282,325.4459861,350.2769307,397.7384312,330.5897955,392.4581273,448.163796,,,
MHL,Health: Health systems,Domestic private health expenditure per capita (current US$),1,SH.XPD.PVTD.PC.CD,1,1066,0,0,0,0,56.18541383,57.76017094,62.49823613,64.76007368,69.16505358,72.78005955,75.88119743,81.41224083,86.43785668,85.70865826,91.87576538,96.07900346,96.74025407,97.19695793,98.0197739,98.85611579,101.9485169,,,
MHL,Social Protection & Labor: Economic activity,Employment in agriculture (% of total employment) (modeled ILO estimate),1,SL.AGR.EMPL.ZS,1,1099,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (national estimate)",1,SL.EMP.TOTL.SP.NE.ZS,1,1117,0,0,use 1117 or 1118 which one is more available,0,,,,,,,,,,,,39.33000183,,,,,,,,
MHL,Economic Policy & Debt: External debt: Debt ratios & other items,External debt stocks (% of GNI),1,DT.DOD.DECT.GN.ZS,1,122,0,0,0,Total external debt stocks to gross national income.,,,,,,,,,,,,,,,,,,,,
MHL,Health: Health systems,External health expenditure per capita (current US$),1,SH.XPD.EHEX.PC.CD,1,1055,0,0,0,0,154.2794149,140.2755687,142.4517811,148.9427431,208.7928717,360.0259725,414.9850033,230.6093178,253.5183462,232.077695,257.6294325,206.1208176,210.194292,208.7551569,221.4807743,277.0263049,301.2306373,,,
MHL,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,GDP per capita (current US$),1,NY.GDP.PCAP.CD,1,681,0,2,0,0,2272.722795,2388.549648,2515.527974,2458.068318,2456.244952,2568.361142,2608.605448,2745.438975,2726.097483,2698.179556,2876.994997,3083.83188,3224.338382,3296.698163,3230.02326,3213.837288,3473.775006,3666.695374,3788.163594,
MHL,Poverty: Income distribution,GINI index (World Bank estimate),1,SI.POV.GINI,1,1077,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita,"GNI per capita, Atlas method (current US$)",1,NY.GNP.PCAP.CD,1,702,0,2,0,0,2960,3110,3100,3130,3300,3460,3380,3510,3390,3480,3600,3600,3510,3900,4070,4310,4280,4460,4860,
MHL,Health: Health systems,"Hospital beds (per 1,000 people)",1,SH.MED.BEDS.ZS,1,967,0,0,0,0,,,,,,,,,,2.7,2.7,,,,,,,,,
MHL,Public Sector: Policy & institutions,Human capital index (HCI) (scale 0-1),1,HD.HCI.OVRL,1,383,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Health: Disease prevention,"Immunization, DPT (% of children ages 12-23 months)",1,SH.IMM.IDPT,1,965,0,0,0,0,39,48,80,68,64,77,74,93,95,96,94,87,80,79,78,85,71,80,81,
MHL,Health: Disease prevention,"Immunization, HepB3 (% of one-year-old children)",1,SH.IMM.HEPB,1,964,0,0,0,0,38,76,80,74,72,89,97,93,97,99,97,89,80,80,79,85,73,82,84,
MHL,Health: Disease prevention,"Immunization, measles (% of children ages 12-23 months)",1,SH.IMM.MEAS,1,966,0,0,0,0,94,64,80,90,70,86,96,94,86,78,97,88,78,79,79,75,75,83,83,
MHL,Health: Risk factors,"Incidence of malaria (per 1,000 population at risk)",1,SH.MLR.INCD.P3,1,972,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Health: Risk factors,"Incidence of tuberculosis (per 100,000 people)",1,SH.TBS.INCD,1,1036,0,0,0,0,84,136,122,140,268,251,312,352,278,313,428,307,320,327,310,300,388,439,434,
MHL,Social Protection & Labor: Economic activity,Informal employment (% of total non-agricultural employment),1,SL.ISV.IFRM.ZS,1,1137,0,0,0,0,,,,,,,,,,,,,,,,,,,,
MHL,Social Protection & Labor: Migration,International migrant stock (% of population),1,SM.POP.TOTL.ZS,1,1227,0,0,0,"International migrant stock is the number of people born in a country other than that in which they live, including refugees.",3.625313932,,,,,4.642898306,,,,,5.89188983,,,,,6.197044893,,,,
MHL,Private Sector & Trade: Travel & tourism,"International tourism, number of arrivals",1,ST.INT.ARVL,1,1329,0,0,0,"International inbound tourists (overnight visitors) are the number of tourists who travel to a country other than that in which they usually reside, and outside their usual environment, for a period not exceeding 12 months and whose main purpose in visiting is other than an activity remunerated from within the country visited. When data on number of tourists are not available, the number of visitors, which includes tourists, same-day visitors, cruise passengers, and
crew members, is shown instead.",5200,5400,6000,7200,9000,9200,5800,7200,6000,5400,4600,4600,4600,,4900,6300,5400,6000,6800,
MHL,Private Sector & Trade: Travel & tourism,"International tourism, number of departures",1,ST.INT.DPRT,1,1330,ratio of 1329/1330,0,0,International outbound tourists are the number of departures that people make from their country of usual residence to any other country for any purpose other than an activity remunerated in the country visited.,,,,,,,,,,,,,,,,,,,,
MHL,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1,SL.TLF.CACT.NE.ZS,1,1186,0,0,"use one from 1118, 1119,1186, 11887",0,,,,,,,44.81999969,,,,,41.27999878,,,,,,,,
MHL,Environment: Land use,Land area (sq. km),1,AG.LND.TOTL.K2,1,20,0,0,0,0,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,
MHL,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,65.23902439,,,,,,,,,,,,,,,,,,,
MHL,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",1,SE.ADT.LITR.FE.ZS,1,760,0,0,0,0,,,,,,,,,,,,98.20298,,,,,,,,
